id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
663,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,34,216,105,NA
664,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,PM10,113,333,191,NA
665,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,NO2,37,101,72,NA
666,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,NH3,9,16,12,NA
667,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,SO2,5,37,16,NA
668,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,CO,10,72,38,NA
669,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-04-2023 02:00:00,OZONE,13,69,35,NA
670,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,47,137,80,NA
671,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,PM10,105,188,138,NA
672,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,NO2,27,57,39,NA
673,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,NH3,15,29,22,NA
674,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,SO2,15,17,16,NA
675,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,CO,20,62,27,NA
676,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-04-2023 02:00:00,OZONE,14,49,22,NA
677,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,38,404,126,NA
678,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM10,120,401,183,NA
679,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,NO2,12,39,25,NA
680,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,NH3,7,13,10,NA
681,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,SO2,2,28,8,NA
682,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,CO,30,106,88,NA
683,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-04-2023 02:00:00,OZONE,1,61,30,NA
684,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,40,140,67,NA
685,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,PM10,74,195,128,NA
686,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,NO2,22,68,46,NA
687,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,NH3,5,7,6,NA
688,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,SO2,3,34,12,NA
689,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,CO,26,60,40,NA
690,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-04-2023 02:00:00,OZONE,1,211,70,NA
691,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,27,379,144,NA
692,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM10,104,433,182,NA
693,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,NO2,10,63,31,NA
694,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,NH3,7,11,9,NA
695,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,SO2,4,38,12,NA
696,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,CO,40,98,54,NA
697,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-04-2023 02:00:00,OZONE,1,65,30,NA
698,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,42,382,142,NA
699,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,PM10,123,376,189,NA
700,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,NO2,23,63,44,NA
701,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,NH3,11,16,13,NA
702,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,SO2,5,46,13,NA
703,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,CO,42,100,57,NA
704,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-04-2023 02:00:00,OZONE,3,68,27,NA
705,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,55,126,79,NA
706,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,54,109,83,NA
707,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,9,9,9,NA
708,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,2,3,2,NA
709,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,SO2,6,34,12,NA
710,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,CO,NA,NA,NA,NA
711,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-04-2023 02:00:00,OZONE,3,50,36,NA
712,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,PM2.5,29,139,70,NA
713,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,PM10,129,129,129,NA
714,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,NO2,19,153,64,NA
715,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,SO2,1,102,34,NA
716,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,CO,10,130,77,NA
717,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-04-2023 02:00:00,OZONE,43,130,64,NA
718,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,2,347,135,NA
719,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,4,416,154,NA
720,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,3,7,4,NA
721,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,1,1,1,NA
722,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,SO2,1,17,4,NA
723,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,CO,16,38,31,NA
724,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-04-2023 02:00:00,OZONE,4,11,8,NA
725,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,78,264,114,NA
726,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,98,185,122,NA
727,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,28,88,46,NA
728,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,8,26,13,NA
729,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,SO2,2,40,10,NA
730,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-04-2023 02:00:00,OZONE,2,3,2,NA
731,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,114,122,119,NA
732,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,122,125,124,NA
733,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,16,18,17,NA
734,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,7,7,7,NA
735,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,SO2,10,12,11,NA
736,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",25-04-2023 02:00:00,CO,23,25,24,NA
737,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,95,96,96,NA
738,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,110,111,111,NA
739,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,11,12,12,NA
740,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,6,6,6,NA
741,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",25-04-2023 02:00:00,OZONE,3,48,15,NA
742,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,44,79,59,NA
743,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,45,86,63,NA
744,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",25-04-2023 02:00:00,SO2,118,119,118,NA
745,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",25-04-2023 02:00:00,CO,14,54,28,NA
746,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,PM2.5,58,140,85,NA
747,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,PM10,68,131,99,NA
748,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,NO2,25,26,26,NA
749,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,NH3,6,6,6,NA
750,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,CO,3,36,21,NA
751,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-04-2023 02:00:00,OZONE,2,11,2,NA
752,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,PM2.5,30,169,67,NA
753,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,PM10,43,163,81,NA
754,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,NO2,18,97,39,NA
755,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,NH3,3,5,4,NA
756,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
757,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,CO,64,136,113,NA
758,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",25-04-2023 02:00:00,OZONE,15,42,21,NA
759,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
760,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
761,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
762,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
763,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
764,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,CO,14,32,25,NA
765,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",25-04-2023 02:00:00,OZONE,18,50,30,NA
766,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,PM2.5,36,243,149,NA
767,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,PM10,29,131,91,NA
768,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,NO2,14,14,14,NA
769,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,NH3,2,2,2,NA
770,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,SO2,2,10,6,NA
771,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,CO,18,46,37,NA
772,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-04-2023 02:00:00,OZONE,1,71,6,NA
773,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,PM2.5,19,53,38,NA
774,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,PM10,47,80,60,NA
775,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,NO2,8,13,11,NA
776,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,NH3,2,3,3,NA
777,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,SO2,2,20,7,NA
778,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,CO,37,57,50,NA
779,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-04-2023 02:00:00,OZONE,23,57,50,NA
780,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,PM2.5,68,143,89,NA
781,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,PM10,51,287,93,NA
782,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,NH3,6,6,6,NA
783,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,SO2,34,40,37,NA
784,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,CO,39,102,69,NA
785,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",25-04-2023 02:00:00,OZONE,NA,NA,NA,NA
786,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,PM2.5,58,210,119,NA
787,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,PM10,80,147,110,NA
788,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,NO2,8,13,9,NA
789,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,NH3,1,1,1,NA
790,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,SO2,1,19,8,NA
791,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,CO,2,66,36,NA
792,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-04-2023 02:00:00,OZONE,19,83,40,NA
793,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,PM2.5,42,89,72,NA
794,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,PM10,45,95,77,NA
795,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,NO2,6,9,6,NA
796,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,NH3,8,17,17,NA
797,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,SO2,2,37,11,NA
798,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,CO,12,26,17,NA
799,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",25-04-2023 02:00:00,OZONE,1,87,16,NA
800,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,PM2.5,20,328,139,NA
801,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,PM10,87,250,150,NA
802,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,NO2,44,59,53,NA
803,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,NH3,9,14,11,NA
804,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,SO2,8,113,33,NA
805,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,CO,20,31,28,NA
806,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,OZONE,40,58,53,NA
807,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,PM2.5,14,66,34,NA
808,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,PM10,22,322,62,NA
809,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,NO2,5,7,6,NA
810,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,NH3,1,2,2,NA
811,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,SO2,4,11,9,NA
812,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,CO,46,57,52,NA
813,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,OZONE,2,23,14,NA
814,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,PM2.5,68,185,112,NA
815,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,PM10,53,168,115,NA
816,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,NO2,49,79,64,NA
817,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,NH3,5,7,6,NA
818,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,SO2,1,18,9,NA
819,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,CO,12,48,29,NA
820,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,OZONE,12,22,16,NA
821,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,PM2.5,84,287,188,NA
822,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,PM10,77,152,120,NA
823,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
824,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,NH3,3,9,5,NA
825,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,SO2,9,23,13,NA
826,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,CO,23,46,38,NA
827,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,OZONE,13,17,15,NA
828,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,PM2.5,71,205,100,NA
829,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,PM10,129,207,155,NA
830,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,NO2,17,49,35,NA
831,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,NH3,2,14,8,NA
832,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,SO2,7,23,14,NA
833,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,CO,10,32,22,NA
834,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,OZONE,1,91,9,NA
835,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,19,67,44,NA
836,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,26,83,68,NA
837,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,12,19,15,NA
838,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,2,6,3,NA
839,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,1,2,2,NA
840,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,CO,16,38,24,NA
841,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,16,50,33,NA
842,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,190,216,204,NA
843,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,111,378,171,NA
844,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,30,32,31,NA
845,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,6,6,6,NA
846,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,3,56,33,NA
847,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,CO,24,44,28,NA
848,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,1,20,11,NA
849,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
850,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
851,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
852,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
853,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
854,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,CO,3,72,31,NA
855,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,28,96,58,NA
856,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,PM2.5,50,157,81,NA
857,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,PM10,148,158,154,NA
858,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,NO2,29,32,30,NA
859,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,NH3,9,11,10,NA
860,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,SO2,5,7,6,NA
861,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,CO,42,48,45,NA
862,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,OZONE,88,95,92,NA
863,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
864,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
865,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
866,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,CO,NA,NA,NA,NA
867,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,OZONE,NA,NA,NA,NA
868,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,PM2.5,132,310,230,NA
869,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,PM10,107,175,139,NA
870,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,NO2,29,48,35,NA
871,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,NH3,19,31,22,NA
872,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,SO2,2,5,4,NA
873,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,CO,22,70,39,NA
874,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,OZONE,6,68,31,NA
875,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,PM2.5,53,311,154,NA
876,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,PM10,112,172,139,NA
877,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,NO2,7,14,11,NA
878,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,NH3,6,17,10,NA
879,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,SO2,4,21,10,NA
