TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,DBH,PlotSize,XCoord,YCoord,Latitude,Longitude,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
149948,DPW Maintained,Lophostemon confertus :: Brisbane Box,1180 Illinois St,2,Sidewalk: Curb side : Cutout,Tree,Private,0,Width 4ft,6016096.912,2103549.517,37.75684995,-122.3873115,10,3,8,28856,29,26
188614,DPW Maintained,Lophostemon confertus :: Brisbane Box,3601 03rd St,10,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 3ft,6015957.757,2098712.254,37.74356013,-122.3874553,10,3,8,58,1,1
149950,DPW Maintained,Lophostemon confertus :: Brisbane Box,1192 Illinois St,1,Sidewalk: Curb side : Cutout,Tree,Private,0,Width 4ft,6016107.415,2103435.816,37.75653833,-122.3872673,10,3,8,28856,29,26
269554,DPW Maintained,Potential Site :: Potential Site,1x Oak Grove St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6011811,2111401,37.77817006,-122.402686,14,2,9,28856,34,34
269587,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,555 23rd St,4,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6016722,2102848,37.75495833,-122.3851008,10,3,8,28856,29,26
197659,DPW Maintained,Ligustrum japonicum :: Japanese Privet,2067 Thomas Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,12,Width 3ft,6012341.637,2095687.116,37.73505279,-122.3997467,10,3,8,58,1,1
208140,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,9 Keystone Way,1,Sidewalk: Curb side : Cutout,Tree,Private,7,Width 3ft,5994042.195,2092647.641,37.72567003,-122.4627935,9,8,4,59,40,41
182764,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,3,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 0ft,5990213.476,2103159.868,37.75431263,-122.4767967,1,8,3,56,35,35
182763,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,2,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 0ft,5990237.558,2103160.893,37.75431684,-122.4767134,1,8,3,56,35,35
269612,Undocumented,Ficus retusa nitida :: Banyan Fig,2133 Stockton St,5,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6009817.588,2121415.668,37.80555641,-122.4102893,3,1,10,308,23,23
143193,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2001 GRANT AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,6010307.027,2121371.655,37.80546299,-122.4085924,3,1,10,308,23,23
269610,DPW Maintained,Pittosporum undulatum :: Victorian Box,3801 Market St,1,Sidewalk: Curb side : Cutout,Tree,DPW,NA,3x3,6000182,2102672,37.75354626,-122.4422881,2,4,5,63,38,38
101091,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1200X Noriega St,1,Sidewalk: Curb side : Cutout,Tree,Private,8,3x3,5990254.004,2103161.701,37.75432001,-122.4766566,1,8,3,56,35,35
269611,DPW Maintained,Acacia decurrens :: Acacia: Silver Wattle,3599 Market St,NA,Sidewalk: Curb side : Cutout,Tree,DPW,NA,3x3,6000402,2103781,37.75660384,-122.4416068,2,4,5,28862,38,38
269517,Significant Tree,Cupressus macrocarpa :: Monterey Cypress,505 Grove St,3,Sidewalk: Property side : Cutout,Tree,Private,NA,3x3,6005321,2111256,37.77740744,-122.425127,7,9,11,28852,10,9
269516,Significant Tree,Cupressus macrocarpa :: Monterey Cypress,505 Grove St,2,Sidewalk: Property side : Cutout,Tree,Private,NA,3x3,6005321,2111256,37.77740744,-122.425127,7,9,11,28852,10,9
243959,DPW Maintained,Archontophoenix cunninghamiana :: King Palm,1306 York St,3,Sidewalk: Property side : Cutout,Tree,Private,12,Width 4ft,6010048.415,2101559.316,37.75104847,-122.4080892,2,4,7,28859,19,20
30659,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,54 Lafayette St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6007571,2109565,37.7728912,-122.4172236,8,2,9,28853,19,20
197485,DPW Maintained,Schinus molle :: California Pepper,15 Lafayette St,2,Sidewalk: Curb side : Cutout,Tree,Private,13,Width 3ft,6007471.022,2109700.82,37.7732585,-122.4175791,8,2,9,28853,19,20
102297,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,76 Jordan Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5996258.6,2114021.3,37.78448411,-122.4566767,11,6,1,54,31,31
100154,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,421 Arguello Blvd,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5995548.21,2113421.386,37.78279609,-122.4590909,11,6,2,54,11,11
141249,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,30 JORDAN AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5996221.874,2114302.16,37.78525317,-122.456824,11,6,1,54,31,31
69347,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,90 Jordan Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5996237.878,2113901.331,37.78415352,-122.4567397,11,6,1,54,31,31
103931,DPW Maintained,Lophostemon confertus :: Brisbane Box,336 Cherry St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,4x6,5996221.567,2115039.749,37.78727837,-122.4568785,11,6,1,54,31,31
269618,Undocumented,Elaeocarpus decipiens :: Japanese Blueberry Tree,1605 Fulton St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6000039,2110877,37.776067,-122.4433719,15,5,11,29492,16,18
100311,DPW Maintained,Aesculus x carnea :: Red Horse Chestnut,200X Cherry St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5996164.88,2115452.358,37.78840803,-122.4571044,11,6,1,54,31,31
124951,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,306 Laurel St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,Width 6ft,5998114.797,2115399.157,37.78837374,-122.4503542,13,6,1,54,31,31
103930,DPW Maintained,Lophostemon confertus :: Brisbane Box,336 Cherry St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,4x9,5996224.666,2115025.878,37.78724046,-122.4568667,11,6,1,54,31,31
133843,DPW Maintained,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,3240 Clay St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5999245.784,2115682.476,37.78921632,-122.4464616,13,6,1,29490,31,31
132568,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3352 Washington St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5998735.849,2115939.051,37.78989167,-122.4482444,13,6,1,54,31,31
269613,Section 806 (d),Olea Majestic Beauty ::,1878 24th Ave,1,Sidewalk: Property side : Yard,Tree,Private,3,10x4,5988819,2102554,37.75256809,-122.4815747,1,8,3,56,35,35
126876,DPW Maintained,:: Tree,413 Walnut St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 6ft,5998594.705,2115127.84,37.78765623,-122.4486743,13,6,1,54,31,31
192157,DPW Maintained,Lophostemon confertus :: Brisbane Box,1404 Mission St,5,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6007670.979,2110182.999,37.7745937,-122.4169216,8,2,9,28853,34,34
269616,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,1065 Natoma St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007679,2109478,37.77265839,-122.4168439,8,2,9,28853,19,20
133451,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3200 Pacific Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5998847.135,2116610.485,37.79174161,-122.4479077,11,6,1,54,30,27
126579,DPW Maintained,Eucalyptus camaldulensis :: River Red Gum,430 Spruce St,1,Sidewalk: Property side : Yard,Tree,Private,3,Width 2ft,5997231.054,2114862.98,37.78685092,-122.4533731,11,6,1,54,31,31
2293,DPW Maintained,Pinus pinea :: Italian Stone Pine,800X Brotherhood Way,8,Median : Cutout,Tree,DPW,30,14M,5990043.776,2088644.171,37.71444639,-122.4763233,1,8,4,64,14,16
23445,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,4,Median : Cutout,Tree,DPW,30,9,6005972.566,2117769.963,37.79532995,-122.4233362,13,9,10,28858,32,32
23446,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,5,Median : Cutout,Tree,DPW,30,9,6005973.049,2117793.465,37.79539451,-122.4233362,13,9,10,28858,32,32
269636,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,3,Sidewalk: Curb side : Cutout,Tree,DPW,NA,3X3,6006100.24,2117213.05,37.79380801,-122.4228548,13,9,10,28858,32,32
23443,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,2,Median : Cutout,Tree,DPW,24,9,6005986.24,2117685.531,37.7950989,-122.4232829,13,9,10,28858,32,32
29680,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,3,Median : Cutout,Tree,DPW,3,NA,6006072.343,2117086.04,37.7934577,-122.4229423,13,9,10,28858,32,32
269634,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,10,Median : Cutout,Tree,DPW,NA,NA,6006051.343,2117188.939,37.79373905,-122.4230223,13,9,10,28858,32,32
29683,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,6,Median : Cutout,Tree,DPW,5,NA,6006051.343,2117188.939,37.79373905,-122.4230223,13,9,10,28858,32,32
269633,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,9,Median : Cutout,Tree,DPW,NA,NA,6006051.343,2117188.939,37.79373905,-122.4230223,13,9,10,28858,32,32
269635,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1930 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,NA,3X3,6006137,2117128,37.79357656,-122.4227216,13,9,10,28858,32,32
269643,Section 806 (d),Olea Majestic Beauty ::,2482 38th Ave,1,Sidewalk: Property side : Yard,Tree,Private,3,10x10,5984593.25,2098296.294,37.74063097,-122.4958738,1,8,3,29491,35,35
23444,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,3,Median : Cutout,Tree,DPW,36,9,6005977.76,2117720.356,37.79519404,-122.4233147,13,9,10,28858,32,32
23431,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,18,3X3,6006104.867,2117188.272,37.79374024,-122.422837,13,9,10,28858,32,32
68349,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,527 14th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5991569.001,2111811.096,37.77814512,-122.4727397,11,6,2,54,26,29
125642,DPW Maintained,Arbutus unedo :: Strawberry Tree,3195 Pacific Ave,4,Sidewalk: Property side : Cutout,Tree,Private,5,Width 4ft,5998979.33,2116571.629,37.79164248,-122.4474475,13,6,1,29490,31,31
250632,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,10 28th Ave,3,Sidewalk: Curb side : Yard,Tree,Private,3,Width 4ft,5987122.253,2114703.488,37.78582839,-122.488335,11,6,1,55,33,33
36888,DPW Maintained,Lophostemon confertus :: Brisbane Box,3195 Pacific Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,10,NA,5999007.816,2116583.057,37.79167549,-122.4473498,13,6,1,29490,31,31
23429,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1940 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,30,3X3,6006113.169,2117146.741,37.79362668,-122.4228054,13,9,10,28858,32,32
269638,DPW Maintained,:: Tree,910 Castro St,7,Sidewalk: Property side : Cutout,Tree,Private,NA,Width 2ft,6002441.617,2102925.572,37.75437104,-122.4344919,2,4,5,28862,22,22
232643,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,136 Delmar St,1,Sidewalk: Curb side : Cutout,Tree,Private,17,Width 3ft,5999414,2107434,37.76657773,-122.4452863,15,5,5,29492,9,3
269701,Section 806 (d),Eriobotrya deflexa :: Bronze Loquat,1901X Balboa St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5989650,2111214,37.77639439,-122.4793345,11,6,2,55,26,29
132468,DPW Maintained,Pittosporum undulatum :: Victorian Box,3135 Pierce St,3,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 3ft,6001403,2119193,37.79897828,-122.4392496,13,9,1,57,17,13
29679,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,2,Median : Cutout,Tree,DPW,3,NA,6006078.269,2117059.93,37.79338635,-122.42292,13,9,10,28858,32,32
23432,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1946 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,21,3X3,6006100.24,2117213.05,37.79380801,-122.4228548,13,9,10,28858,32,32
29681,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,4,Median : Cutout,Tree,DPW,3,NA,6006062.706,2117112.969,37.7935311,-122.4229776,13,9,10,28858,32,32
59521,DPW Maintained,Lophostemon confertus :: Brisbane Box,1669 Grove St,1,Sidewalk: Curb side : Cutout,Tree,Private,15,NA,5999840.333,2110529.994,37.77510288,-122.4440342,15,5,11,29492,16,18
269632,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,8,Median : Cutout,Tree,DPW,NA,NA,6006051.343,2117188.939,37.79373905,-122.4230223,13,9,10,28858,32,32
269637,DPW Maintained,Myoporum laetum :: Myoporum,910 Castro St,6,Sidewalk: Curb side : Cutout,Tree,Private,NA,Width 2ft,6002441.617,2102925.572,37.75437104,-122.4344919,2,4,5,28862,22,22
23442,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2100X Van Ness Ave,1,Median : Cutout,Tree,DPW,24,9,6005990.507,2117651.289,37.79500511,-122.4232657,13,9,10,28858,32,32
251758,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,241 Winding Way,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6001856,2086522,37.70929733,-122.4353439,9,7,6,28861,5,7
269631,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,7,Median : Cutout,Tree,DPW,NA,NA,6006051.343,2117188.939,37.79373905,-122.4230223,13,9,10,28858,32,32
29678,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1900X Van Ness Ave,1,Median : Cutout,Tree,DPW,3,NA,6006081.198,2117033.139,37.79331295,-122.4229079,13,9,10,28858,32,32
269719,Section 806 (d),Lophostemon confertus :: Brisbane Box,555 Larkin St,3,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007562,2113203,37.78287977,-122.4175126,7,9,9,28852,36,36
269715,Section 806 (d),Lophostemon confertus :: Brisbane Box,520 Turk St,2,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007499,2113024,37.78238473,-122.4177179,7,9,9,28852,36,36
269722,Significant Tree,Phoenix dactylifera :: Date Palm,60 Southwood Dr,1,Front Yard : Yard,Tree,Private,NA,3x3,5995531,2092457,37.72523221,-122.4576331,9,7,4,28861,40,41
269714,Section 806 (d),Lophostemon confertus :: Brisbane Box,520 Turk St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007499,2113024,37.78238473,-122.4177179,7,9,9,28852,36,36
269717,Section 806 (d),Lophostemon confertus :: Brisbane Box,555 Larkin St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007562,2113203,37.78287977,-122.4175126,7,9,9,28852,36,36
269720,Section 806 (d),Lophostemon confertus :: Brisbane Box,555 Larkin St,4,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007562,2113203,37.78287977,-122.4175126,7,9,9,28852,36,36
269723,Undocumented,Pinus radiata :: Monterey Pine,381 Magellan Ave,1,Front Yard : Yard,Tree,Private,NA,3x3,5993909,2099583,37.74470513,-122.4637571,1,8,4,29491,40,41
159039,Section 806 (d),Acer rubrum :: Red Maple,166 Del Monte St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5999214.213,2088614.269,37.71489184,-122.4446245,9,7,6,28861,25,28
269718,Section 806 (d),Lophostemon confertus :: Brisbane Box,555 Larkin St,2,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007562,2113203,37.78287977,-122.4175126,7,9,9,28852,36,36
232996,DPW Maintained,Lophostemon confertus :: Brisbane Box,191 Frederick St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5999157.581,2107656.022,37.76717271,-122.4461892,15,5,5,29492,9,3
152825,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,2700 23rd St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6010458.05,2102847.007,37.75460711,-122.4067634,10,4,7,28859,19,20
269721,Section 806 (d),Lophostemon confertus :: Brisbane Box,555 Larkin St,5,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007562,2113203,37.78287977,-122.4175126,7,9,9,28852,36,36
143055,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1729 Grant Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,6,Width 0ft,6010418,2120457,37.80295779,-122.4081438,3,1,10,308,23,23
269716,Section 806 (d),Lophostemon confertus :: Brisbane Box,520 Turk St,3,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,6007499,2113024,37.78238473,-122.4177179,7,9,9,28852,36,36
250649,Permitted Site,Pinus radiata :: Monterey Pine,142 El Camino Del Mar,1,Sidewalk: Property side : Yard,Tree,Private,15,Width 4ft,5988079.239,2115372.94,37.78772231,-122.4850733,11,6,1,55,33,33
218312,DPW Maintained,Corymbia maculata :: Spotted Gum,441 Castenada Ave,3,Sidewalk: Curb side : Yard,Tree,Private,18,Width 0ft,5993083.981,2099919.001,37.74558013,-122.4666342,1,8,4,29491,40,41
247489,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,868 Page St,1,Sidewalk: Curb side : Cutout,Tree,Private,11,Width 0ft,6002408.592,2109542.171,37.77253673,-122.4350794,15,5,11,29492,9,3
269726,Permitted Site,Acacia stenophylla :: Shoestring Acacia,793 San Jose Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6005643.491,2098499.665,37.74239975,-122.4231045,2,7,7,28859,2,2
241869,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,615 Prentiss St,1,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 2ft,6008711.672,2095961.466,37.73560307,-122.4123162,10,7,7,28859,2,2
218311,DPW Maintained,Corymbia maculata :: Spotted Gum,441 Castenada Ave,2,Sidewalk: Curb side : Yard,Tree,Private,12,Width 0ft,5993069.539,2099917.256,37.74557451,-122.4666841,1,8,4,29491,40,41
182835,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2801 Noriega St,2,Sidewalk: Curb side : Cutout,Tree,Private,12,Width 0ft,5985283.338,2102922.092,37.75337255,-122.4938285,1,8,3,56,35,35
269727,Permitted Site,Acacia stenophylla :: Shoestring Acacia,793 San Jose Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6005643.491,2098499.665,37.74239975,-122.4231045,2,7,7,28859,2,2
182836,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2801 Noriega St,3,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 0ft,5985302.265,2102923.606,37.75337781,-122.4937632,1,8,3,56,35,35
253287,Planning Code 138.1 required,Eriobotrya japonica :: Edible Loquat,1237 Shafter Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6016839.122,2092718.794,37.72715206,-122.3839905,10,3,8,58,1,1
199923,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1396 Hawes St,4,Sidewalk: Curb side : Cutout,Tree,Private,12,Width 0ft,6017301,2092922,37.72773555,-122.3824079,10,3,8,58,1,1
245065,DPW Maintained,Hymenosporum flavum :: Sweetshade,1150 Haight St,1,Sidewalk: Curb side : Cutout,Tree,Private,8,Width 0ft,6000577.939,2108943.611,37.77078912,-122.4413688,15,5,11,29492,9,3
182834,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2801 Noriega St,1,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 0ft,5985267.061,2102920.578,37.75336744,-122.4938847,1,8,3,56,35,35
10087,DPW Maintained,Lophostemon confertus :: Brisbane Box,673 Guerrero St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,4x4,6005642.333,2105078.494,37.76046363,-122.4235761,2,4,5,28859,19,20
246486,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,346 Duncan St,1,Sidewalk: Curb side : Pot,Tree,Private,3,Width 3ft,6004013.803,2099862.021,37.74604836,-122.4288365,2,7,5,63,22,22
172702,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2350 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,0,Width 4ft,6005922.435,2118515.787,37.79737497,-122.4235627,13,9,10,28858,32,32
134725,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2260 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,16,Width 4ft,6005984,2118227,37.79658551,-122.4233291,13,9,10,28858,32,32
23463,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2300 Van Ness Ave,1,Median : Cutout,Tree,DPW,12,9,6005896.838,2118341.605,37.79689526,-122.4236389,13,9,1,28858,32,32
87727,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2238X Van Ness Ave,5,Median : Cutout,Tree,DPW,3,3x3,6005927.404,2118140.077,37.79634364,-122.4235188,13,9,1,28858,32,32
172937,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2238x Van Ness Ave,7,Median : Cutout,Tree,DPW,0,Width 4ft,6005919.619,2118194.027,37.79649134,-122.4235496,13,9,1,28858,32,32
27268,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2050 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,16,3X3,6006084,2117512,37.79462794,-122.4229323,13,9,10,28858,32,32
269755,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2300x Van Ness Ave,7,Median : Yard,Tree,DPW,NA,Width 8ft,6005884.804,2118410.18,37.79708287,-122.4236854,13,9,1,28858,32,32
137478,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2300x Van Ness Ave,4,Median : Yard,Tree,DPW,0,Width 8ft,6005884.804,2118410.18,37.79708287,-122.4236854,13,9,1,28858,32,32
87725,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2238X Van Ness Ave,3,Median : Cutout,Tree,DPW,5,3x3,6005934.543,2118086.357,37.79619654,-122.4234903,13,9,1,28858,32,32
87407,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2400X Van Ness Ave,1,Median : Cutout,Tree,DPW,3,3x3,6005846.734,2118685.869,37.7978377,-122.4238368,13,9,1,28858,32,32
23464,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2305 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,30,3X3,6005842.188,2118344.106,37.79689905,-122.4238282,13,9,1,57,17,13
23467,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2315 Van Ness Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,0,3x3,6005837.606,2118405.991,37.79706871,-122.4238484,13,9,1,57,17,13
29784,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,2000x Van Ness Ave,5,Median : Cutout,Tree,DPW,3,3x3,6006011.933,2117460.271,37.79448184,-122.423178,13,9,10,28858,32,32
269745,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2134 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,NA,2X2,6006018.784,2117780.421,37.79536128,-122.423177,13,9,10,28858,32,32
